,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,re_tot,session,weekend,Sequence,Temp(¢J),wind direction,wind speed(m/s),Rainfall(mm)
0,2020-07-01 00:00:00,3.0,2.0,4.478260869565218,1.0,59.99239130434778,6798.820652173913,27097.43586956521,24079.520652173924,1.0,0.0,2952,27.2,89,1.5,0
1,2020-07-01 01:00:00,3.0,2.0,4.523255813953488,1.0,60.00523255813951,10183.39534883721,27329.53720930232,24331.646511627914,0.0,0.0,2951,29.1,83,0.8,0
2,2020-07-01 02:00:00,3.0,2.0,4.451612903225806,1.0,60.015053763440854,11189.63440860215,26733.46989247311,23569.804301075263,0.0,0.0,2950,28.9,83,1.5,0
3,2020-07-01 03:00:00,3.0,2.0,4.440860215053763,1.0,59.99999999999999,10317.806451612903,27180.278494623653,23604.591397849457,0.0,0.0,2949,28.6,84,1.4,0
4,2020-07-01 04:00:00,3.0,2.0,4.5,1.0,59.98729166666667,5875.416666666667,27191.283333333336,24172.68645833334,0.0,0.0,2948,28.5,84,1.4,0
5,2020-07-01 05:00:00,3.0,2.0,4.459770114942529,1.0,60.01505747126443,9532.034482758621,27443.193103448284,24223.57701149426,0.0,0.0,2947,28.6,83,0.8,0
6,2020-07-01 06:00:00,3.0,2.0,4.391304347826087,1.0,60.00141304347827,10897.282608695652,27229.91521739131,23925.822826086955,0.0,0.0,2946,28.6,82,1.6,0
7,2020-07-01 07:00:00,3.0,2.0,4.5,1.0,59.99895833333332,10014.59375,27218.87708333333,24190.594791666663,2.0,0.0,2945,29.2,78,1.2,0
8,2020-07-01 08:00:00,3.0,2.0,4.440860215053763,1.0,60.01107526881722,9719.10752688172,27333.45161290322,24267.256989247322,2.0,0.0,2944,30.7,60,0.8,0
9,2020-07-01 09:00:00,3.0,2.0,4.5,1.0,59.9932291666666,7914.15625,27238.573958333323,24204.964583333334,2.0,0.0,2943,32.5,56,1.1,0
10,2020-07-01 10:00:00,3.0,2.0,4.464285714285714,1.0,59.99678571428573,7465.452380952381,27902.85476190476,24074.545238095245,2.0,0.0,2942,33.4,53,1.0,0
11,2020-07-01 11:00:00,3.0,2.0,4.4361702127659575,1.0,59.997234042553195,4802.845744680851,27272.25531914893,24274.25,2.0,0.0,2941,33.7,52,0.5,0
